2011,01,14,1000000 
1000000.0
2011,01,18,988300 
988300.0
2011,01,19,985600 
985600.0
2011,01,20,986040 
986040.0
2011,01,21,984880 
984880.0
2011,01,24,1000920 
1000920.0
2011,01,25,1007960 
1007960.0
2011,01,26,1006400 
1006400.0
2011,01,27,1006520 
1006520.0
2011,01,28,999280 
999280.0
2011,01,31,1010120 
1010120.0
2011,02,01,1026880 
1026880.0
2011,02,02,1026840 
1026840.0
2011,02,03,1025870 
1025870.0
2011,02,04,1028540 
1028540.0
2011,02,07,1032530 
1032530.0
2011,02,08,1045940 
1045940.0
2011,02,09,1040260 
1040260.0
2011,02,10,1035520 
1035520.0
2011,02,11,1044100 
1044100.0
2011,02,14,1045310 
1045310.0
2011,02,15,1039830 
1039830.0
2011,02,16,1042060 
1042060.0
2011,02,17,1046380 
1046380.0
2011,02,18,1053560 
1053560.0
2011,02,22,1022410 
1022410.0
2011,02,23,1016600 
1016600.0
2011,02,24,1016420 
1016420.0
2011,02,25,1023520 
1023520.0
2011,02,28,1025320 
1025320.0
2011,03,01,1005240 
1005240.0
2011,03,02,1005990 
1005990.0
2011,03,03,1011822 
1011822.0
2011,03,04,1008924 
1008924.0
2011,03,07,1005594 
1005594.0
2011,03,08,1009716 
1009716.0
2011,03,09,1015998 
1015998.0
2011,03,10,1009266 
1009266.0
2011,03,11,1009986 
1009986.0
2011,03,14,1008150 
1008150.0
2011,03,15,1003992 
1003992.0
2011,03,16,993426 
993426.0
2011,03,17,995496 
995496.0
2011,03,18,998502 
998502.0
2011,03,21,1001634 
1001634.0
2011,03,22,1002210 
1002210.0
2011,03,23,1004892 
1004892.0
2011,03,24,1005792 
1005792.0
2011,03,25,1009536 
1009536.0
2011,03,28,1008114 
1008114.0
2011,03,29,1010778 
1010778.0
2011,03,30,1012038 
1012038.0
2011,03,31,1011102 
1011102.0
2011,04,01,1013208 
1013208.0
2011,04,04,1013172 
1013172.0
2011,04,05,1012722 
1012722.0
2011,04,06,1012812 
1012812.0
2011,04,07,1013406 
1013406.0
2011,04,08,1012830 
1012830.0
2011,04,11,1012650 
1012650.0
2011,04,12,1011426 
1011426.0
2011,04,13,1012650 
1012650.0
2011,04,14,1014432 
1014432.0
2011,04,15,1016610 
1016610.0
2011,04,18,1016142 
1016142.0
2011,04,19,1015188 
1015188.0
2011,04,20,1014054 
1014054.0
2011,04,21,1020246 
1020246.0
2011,04,25,1019184 
1019184.0
2011,04,26,1020624 
1020624.0
2011,04,27,1023918 
1023918.0
2011,04,28,1024638 
1024638.0
2011,04,29,1024278 
1024278.0
2011,05,02,1027032 
1027032.0
2011,05,03,1028310 
1028310.0
2011,05,04,1024350 
1024350.0
2011,05,05,1020570 
1020570.0
2011,05,06,1022640 
1022640.0
2011,05,09,1023018 
1023018.0
2011,05,10,1025268 
1025268.0
2011,05,11,1023720 
1023720.0
2011,05,12,1028544 
1028544.0
2011,05,13,1024458 
1024458.0
2011,05,16,1022586 
1022586.0
2011,05,17,1025484 
1025484.0
2011,05,18,1025376 
1025376.0
2011,05,19,1025646 
1025646.0
2011,05,20,1024890 
1024890.0
2011,05,23,1021542 
1021542.0
2011,05,24,1021056 
1021056.0
2011,05,25,1020642 
1020642.0
2011,05,26,1019634 
1019634.0
2011,05,27,1020192 
1020192.0
2011,05,31,1022712 
1022712.0
2011,06,01,1018536 
1018536.0
2011,06,02,1017708 
1017708.0
